station,datetime,TEC,Bz_GSM,speed_kms,Kp,TEC_baseline,TEC_disturbance,TEC_lag1,Bz_lag1,Kp_lag1,speed_lag1,TEC_lag2,Bz_lag2,Kp_lag2,speed_lag2,TEC_lag3,Bz_lag3,Kp_lag3,speed_lag3,target_1h,target_3h,target_6h,risk_1h
IITK,2026-01-15 23:00:00,-38.682072060690416,1.8,587.0,2.3,-42.866589258523625,4.184517197833209,-42.46483365806819,1.6,2.3,607.0,-46.13707632236973,2.5,2.3,599.0,-45.00216103693569,-0.5,3.0,611.0,-2.2002595768303834,-11.888740920934737,-15.76228337466128,Green
IITK,2026-01-16 00:00:00,-46.33551252478776,2.2,550.0,3.3,-44.135252947957376,-2.2002595768303834,-38.682072060690416,1.8,2.3,587.0,-42.46483365806819,1.6,2.3,607.0,-46.13707632236973,2.5,2.3,599.0,-3.1643247009645137,-25.888532377390483,-3.060135230180876,Green
IITK,2026-01-16 01:00:00,-48.73394338061722,0.5,550.0,3.3,-45.56961867965271,-3.1643247009645137,-46.33551252478776,2.2,3.3,550.0,-38.682072060690416,1.8,2.3,587.0,-42.46483365806819,1.6,2.3,607.0,-11.888740920934737,-26.763684122567568,9.06987309769059,Green
IITK,2026-01-16 02:00:00,-58.12503534451348,4.3,563.0,3.3,-46.23629442357874,-11.888740920934737,-48.73394338061722,0.5,3.3,550.0,-46.33551252478776,2.2,3.3,550.0,-38.682072060690416,1.8,2.3,587.0,-25.888532377390483,-15.76228337466128,8.613877607846689,Yellow
IITK,2026-01-16 03:00:00,-73.42326033009297,2.5,594.0,3.7,-47.53472795270249,-25.888532377390483,-58.12503534451348,4.3,3.3,563.0,-48.73394338061722,0.5,3.3,550.0,-46.33551252478776,2.2,3.3,550.0,-26.763684122567568,-3.060135230180876,0.2657942566031721,Red
IITK,2026-01-16 04:00:00,-80.19317348513292,0.4,664.0,3.7,-53.42948936256535,-26.763684122567568,-73.42326033009297,2.5,3.7,594.0,-58.12503534451348,4.3,3.3,563.0,-48.73394338061722,0.5,3.3,550.0,-15.76228337466128,9.06987309769059,5.0247282295358815,Green
IITK,2026-01-16 05:00:00,-81.5364312119645,2.0,707.0,3.7,-65.77414783730322,-15.76228337466128,-80.19317348513292,0.4,3.7,664.0,-73.42326033009297,2.5,3.7,594.0,-58.12503534451348,4.3,3.3,563.0,-3.060135230180876,8.613877607846689,8.56457185773889,Green
IITK,2026-01-16 06:00:00,-79.54353079045472,-1.4,688.0,3.3,-76.48339556027385,-3.060135230180876,-81.5364312119645,2.0,3.7,707.0,-80.19317348513292,0.4,3.7,664.0,-73.42326033009297,2.5,3.7,594.0,9.06987309769059,0.2657942566031721,10.980002609130892,Green
IITK,2026-01-16 07:00:00,-67.41352246258326,1.5,679.0,3.3,-76.48339556027385,9.06987309769059,-79.54353079045472,-1.4,3.3,688.0,-81.5364312119645,2.0,3.7,707.0,-80.19317348513292,0.4,3.7,664.0,8.613877607846689,5.0247282295358815,7.868831192351351,Green
IITK,2026-01-16 08:00:00,-67.86951795242716,1.0,679.0,3.3,-76.48339556027385,8.613877607846689,-67.41352246258326,1.5,3.3,679.0,-79.54353079045472,-1.4,3.3,688.0,-81.5364312119645,2.0,3.7,707.0,0.2657942566031721,8.56457185773889,12.345969990032444,Green
IITK,2026-01-16 09:00:00,-79.01194227724838,-0.4,656.0,2.7,-79.27773653385155,0.2657942566031721,-67.86951795242716,1.0,3.3,679.0,-67.41352246258326,1.5,3.3,679.0,-79.54353079045472,-1.4,3.3,688.0,5.0247282295358815,10.980002609130892,4.6110149048712685,Green
IITK,2026-01-16 10:00:00,-68.96248581817662,2.3,612.0,2.7,-73.9872140477125,5.0247282295358815,-79.01194227724838,-0.4,2.7,656.0,-67.86951795242716,1.0,3.3,679.0,-67.41352246258326,1.5,3.3,679.0,8.56457185773889,7.868831192351351,3.8081481108998574,Green
IITK,2026-01-16 11:00:00,-59.85143002756299,5.8,604.0,2.7,-68.41600188530188,8.56457185773889,-68.96248581817662,2.3,2.7,612.0,-79.01194227724838,-0.4,2.7,656.0,-67.86951795242716,1.0,3.3,679.0,10.980002609130892,12.345969990032444,0.0139799728162941,Green
IITK,2026-01-16 12:00:00,-56.66151759837432,2.6,608.0,3.3,-67.64152020750521,10.980002609130892,-59.85143002756299,5.8,2.7,604.0,-68.96248581817662,2.3,2.7,612.0,-79.01194227724838,-0.4,2.7,656.0,7.868831192351351,4.6110149048712685,5.029225642855515,Green
IITK,2026-01-16 13:00:00,-55.99164279764372,4.0,653.0,3.3,-63.86047398999507,7.868831192351351,-56.66151759837432,2.6,3.3,608.0,-59.85143002756299,5.8,2.7,604.0,-68.96248581817662,2.3,2.7,612.0,12.345969990032444,3.8081481108998574,7.186156716677175,Green
IITK,2026-01-16 14:00:00,-45.91050382293621,-2.3,656.0,3.3,-58.25647381296865,12.345969990032444,-55.99164279764372,4.0,3.3,653.0,-56.66151759837432,2.6,3.3,608.0,-59.85143002756299,5.8,2.7,604.0,4.6110149048712685,0.0139799728162941,5.35463140945383,Green
IITK,2026-01-16 15:00:00,-51.71556529313775,-2.1,657.0,5.0,-56.32658019800902,4.6110149048712685,-45.91050382293621,-2.3,3.3,656.0,-55.99164279764372,4.0,3.3,653.0,-56.66151759837432,2.6,3.3,608.0,3.8081481108998574,5.029225642855515,8.180064565468243,Green
IITK,2026-01-16 16:00:00,-50.04545593449088,3.6,663.0,5.0,-53.85360404539074,3.8081481108998574,-51.71556529313775,-2.1,5.0,657.0,-45.91050382293621,-2.3,3.3,656.0,-55.99164279764372,4.0,3.3,653.0,0.0139799728162941,7.186156716677175,10.6708657324593,Green
IITK,2026-01-16 17:00:00,-51.68760534750516,-3.1,686.0,5.0,-51.701585320321456,0.0139799728162941,-50.04545593449088,3.6,5.0,663.0,-51.71556529313775,-2.1,5.0,657.0,-45.91050382293621,-2.3,3.3,656.0,5.029225642855515,5.35463140945383,8.620531176725713,Green
IITK,2026-01-16 18:00:00,-45.83730499814251,2.1,672.0,4.0,-50.86653064099802,5.029225642855515,-51.68760534750516,-3.1,5.0,686.0,-50.04545593449088,3.6,5.0,663.0,-51.71556529313775,-2.1,5.0,657.0,7.186156716677175,8.180064565468243,3.42894694103299,Green
IITK,2026-01-16 19:00:00,-40.791823162036366,1.9,695.0,4.0,-47.97797987871354,7.186156716677175,-45.83730499814251,2.1,4.0,672.0,-51.68760534750516,-3.1,5.0,686.0,-50.04545593449088,3.6,5.0,663.0,5.35463140945383,10.6708657324593,-16.134007841539173,Green
IITK,2026-01-16 20:00:00,-42.586749056862864,1.8,690.0,4.0,-47.94138046631669,5.35463140945383,-40.791823162036366,1.9,4.0,695.0,-45.83730499814251,2.1,4.0,672.0,-51.68760534750516,-3.1,5.0,686.0,8.180064565468243,8.620531176725713,-29.612524765343707,Green
IITK,2026-01-16 21:00:00,-36.03196246203444,0.9,680.0,4.7,-44.212027027502685,8.180064565468243,-42.586749056862864,1.8,4.0,690.0,-40.791823162036366,1.9,4.0,695.0,-45.83730499814251,2.1,4.0,672.0,10.6708657324593,3.42894694103299,-26.77573288144226,Green
IITK,2026-01-16 22:00:00,-31.01842037699031,-0.0,691.0,4.7,-41.68928610944961,10.6708657324593,-36.03196246203444,0.9,4.7,680.0,-42.586749056862864,1.8,4.0,690.0,-40.791823162036366,1.9,4.0,695.0,8.620531176725713,-16.134007841539173,-16.600635106855954,Green
IITK,2026-01-16 23:00:00,-29.79136163530969,3.5,671.0,4.7,-38.41189281203541,8.620531176725713,-31.01842037699031,-0.0,4.7,691.0,-36.03196246203444,0.9,4.7,680.0,-42.586749056862864,1.8,4.0,690.0,3.42894694103299,-29.612524765343707,-11.635841795681928,Green
IITK,2026-01-17 00:00:00,-30.096244478479385,-0.1,674.0,5.0,-33.525191419512375,3.42894694103299,-29.79136163530969,3.5,4.7,671.0,-31.01842037699031,-0.0,4.7,691.0,-36.03196246203444,0.9,4.7,680.0,-16.134007841539173,-26.77573288144226,-2.269341296984265,Green
IITK,2026-01-17 01:00:00,-49.65919926105155,-1.2,679.0,5.0,-33.525191419512375,-16.134007841539173,-30.096244478479385,-0.1,5.0,674.0,-29.79136163530969,3.5,4.7,671.0,-31.01842037699031,-0.0,4.7,691.0,-29.612524765343707,-16.600635106855954,7.674809249043413,Red
IITK,2026-01-17 02:00:00,-63.13771618485608,-2.0,690.0,5.0,-33.525191419512375,-29.612524765343707,-49.65919926105155,-1.2,5.0,679.0,-30.096244478479385,-0.1,5.0,674.0,-29.79136163530969,3.5,4.7,671.0,-26.77573288144226,-11.635841795681928,7.600619588733053,Red
IITK,2026-01-17 03:00:00,-67.11454270046319,1.5,739.0,3.3,-40.33880981902093,-26.77573288144226,-63.13771618485608,-2.0,5.0,690.0,-49.65919926105155,-1.2,5.0,679.0,-30.096244478479385,-0.1,5.0,674.0,-16.600635106855954,-2.269341296984265,-14.597890858395957,Green
IITK,2026-01-17 04:00:00,-72.99909282980977,0.7,741.0,3.3,-56.398457722953815,-16.600635106855954,-67.11454270046319,1.5,3.3,739.0,-63.13771618485608,-2.0,5.0,690.0,-49.65919926105155,-1.2,5.0,679.0,-11.635841795681928,7.674809249043413,-2.1205153869572517,Green
IITK,2026-01-17 05:00:00,-76.76197123834156,2.5,732.0,3.3,-65.12612944265963,-11.635841795681928,-72.99909282980977,0.7,3.3,741.0,-67.11454270046319,1.5,3.3,739.0,-63.13771618485608,-2.0,5.0,690.0,-2.269341296984265,7.600619588733053,-8.324754430188818,Green
IITK,2026-01-17 06:00:00,-71.65322529443173,1.9,717.0,4.0,-69.38388399744747,-2.269341296984265,-76.76197123834156,2.5,3.3,732.0,-72.99909282980977,0.7,3.3,741.0,-67.11454270046319,1.5,3.3,739.0,7.674809249043413,-14.597890858395957,3.619764309169284,Green
IITK,2026-01-17 07:00:00,-61.709074748404056,-0.2,733.0,4.0,-69.38388399744747,7.674809249043413,-71.65322529443173,1.9,4.0,717.0,-76.76197123834156,2.5,3.3,732.0,-72.99909282980977,0.7,3.3,741.0,7.600619588733053,-2.1205153869572517,7.691345612113764,Green
IITK,2026-01-17 08:00:00,-61.783264408714416,-0.3,702.0,4.0,-69.38388399744747,7.600619588733053,-61.709074748404056,-0.2,4.0,733.0,-71.65322529443173,1.9,4.0,717.0,-76.76197123834156,2.5,3.3,732.0,-14.597890858395957,-8.324754430188818,16.221400846629543,Green
IITK,2026-01-17 09:00:00,-86.92404992051671,0.9,709.0,3.0,-72.32615906212075,-14.597890858395957,-61.783264408714416,-0.3,4.0,702.0,-61.709074748404056,-0.2,4.0,733.0,-71.65322529443173,1.9,4.0,717.0,-2.1205153869572517,3.619764309169284,12.375152934696269,Green
IITK,2026-01-17 10:00:00,-75.89425606834624,-0.0,693.0,3.0,-73.77374068138899,-2.1205153869572517,-86.92404992051671,0.9,3.0,709.0,-61.783264408714416,-0.3,4.0,702.0,-61.709074748404056,-0.2,4.0,733.0,-8.324754430188818,7.691345612113764,0.5178881568442435,Green
IITK,2026-01-17 11:00:00,-82.0984951115778,-0.8,692.0,3.0,-73.77374068138899,-8.324754430188818,-75.89425606834624,-0.0,3.0,693.0,-86.92404992051671,0.9,3.0,709.0,-61.783264408714416,-0.3,4.0,702.0,3.619764309169284,16.221400846629543,1.1569042694484324,Green
IITK,2026-01-17 12:00:00,-68.65472745000767,-0.8,708.0,3.0,-72.27449175917695,3.619764309169284,-82.0984951115778,-0.8,3.0,692.0,-75.89425606834624,-0.0,3.0,693.0,-86.92404992051671,0.9,3.0,709.0,7.691345612113764,12.375152934696269,0.8740544925361604,Green
IITK,2026-01-17 13:00:00,-64.58314614706319,0.3,678.0,3.0,-72.27449175917695,7.691345612113764,-68.65472745000767,-0.8,3.0,708.0,-82.0984951115778,-0.8,3.0,692.0,-75.89425606834624,-0.0,3.0,693.0,16.221400846629543,0.5178881568442435,-2.19103753424325,Green
IITK,2026-01-17 14:00:00,-56.05309091254741,0.9,673.0,3.0,-72.27449175917695,16.221400846629543,-64.58314614706319,0.3,3.0,678.0,-68.65472745000767,-0.8,3.0,708.0,-82.0984951115778,-0.8,3.0,692.0,12.375152934696269,1.1569042694484324,0.8917153945455851,Green
IITK,2026-01-17 15:00:00,-54.24378386383916,2.5,705.0,3.7,-66.61893679853543,12.375152934696269,-56.05309091254741,0.9,3.0,673.0,-64.58314614706319,0.3,3.0,678.0,-68.65472745000767,-0.8,3.0,708.0,0.5178881568442435,0.8740544925361604,1.1787528325757606,Green
IITK,2026-01-17 16:00:00,-63.54736983337471,0.4,700.0,3.7,-64.06525799021895,0.5178881568442435,-54.24378386383916,2.5,3.7,705.0,-56.05309091254741,0.9,3.0,673.0,-64.58314614706319,0.3,3.0,678.0,1.1569042694484324,-2.19103753424325,0.7394975087486557,Green
IITK,2026-01-17 17:00:00,-61.23356129447784,-0.5,694.0,3.7,-62.39046556392627,1.1569042694484324,-63.54736983337471,0.4,3.7,700.0,-54.24378386383916,2.5,3.7,705.0,-56.05309091254741,0.9,3.0,673.0,0.8740544925361604,0.8917153945455851,1.5919505949547457,Green
IITK,2026-01-17 18:00:00,-59.48545230940552,1.3,699.0,4.0,-60.35950680194168,0.8740544925361604,-61.23356129447784,-0.5,3.7,694.0,-63.54736983337471,0.4,3.7,700.0,-54.24378386383916,2.5,3.7,705.0,-2.19103753424325,1.1787528325757606,26.187045963414462,Green
IITK,2026-01-17 19:00:00,-62.55054433618493,0.5,705.0,4.0,-60.35950680194168,-2.19103753424325,-59.48545230940552,1.3,4.0,699.0,-61.23356129447784,-0.5,3.7,694.0,-63.54736983337471,0.4,3.7,700.0,0.8917153945455851,0.7394975087486557,14.538870034142406,Green
IITK,2026-01-17 20:00:00,-59.46779140739609,1.3,696.0,4.0,-60.35950680194168,0.8917153945455851,-62.55054433618493,0.5,4.0,705.0,-59.48545230940552,1.3,4.0,699.0,-61.23356129447784,-0.5,3.7,694.0,1.1787528325757606,1.5919505949547457,-1.700708523544101,Green
IITK,2026-01-17 21:00:00,-59.18075396936592,-0.6,688.0,3.7,-60.35950680194168,1.1787528325757606,-59.46779140739609,1.3,4.0,696.0,-62.55054433618493,0.5,4.0,705.0,-59.48545230940552,1.3,4.0,699.0,0.7394975087486557,26.187045963414462,-2.3539488687360617,Green
IITK,2026-01-17 22:00:00,-58.73712434965215,-2.5,708.0,3.7,-59.4766218584008,0.7394975087486557,-59.18075396936592,-0.6,3.7,688.0,-59.46779140739609,1.3,4.0,696.0,-62.55054433618493,0.5,4.0,705.0,1.5919505949547457,14.538870034142406,-4.658632083081692,Green
IITK,2026-01-17 23:00:00,-57.732322093426255,0.4,690.0,3.7,-59.324272688381,1.5919505949547457,-58.73712434965215,-2.5,3.7,708.0,-59.18075396936592,-0.6,3.7,688.0,-59.46779140739609,1.3,4.0,696.0,26.187045963414462,-1.700708523544101,-6.2178093210645855,Yellow
IITK,2026-01-19 00:00:00,-32.77189319609457,-2.7,469.0,3.3,-58.95893915950903,26.187045963414462,-57.732322093426255,0.4,3.7,690.0,-58.73712434965215,-2.5,3.7,708.0,-59.18075396936592,-0.6,3.7,688.0,14.538870034142406,-2.3539488687360617,-2.340149414418036,Green
IITK,2026-01-19 01:00:00,-43.69585318739679,-1.2,460.0,3.3,-58.2347232215392,14.538870034142406,-32.77189319609457,-2.7,3.3,469.0,-57.732322093426255,0.4,3.7,690.0,-58.73712434965215,-2.5,3.7,708.0,-1.700708523544101,-4.658632083081692,-5.649629512782255,Green
IITK,2026-01-19 02:00:00,-59.9354317450833,1.7,471.0,3.3,-58.2347232215392,-1.700708523544101,-43.69585318739679,-1.2,3.3,460.0,-32.77189319609457,-2.7,3.3,469.0,-57.732322093426255,0.4,3.7,690.0,-2.3539488687360617,-6.2178093210645855,-8.793364913833173,Green
IITK,2026-01-19 03:00:00,-60.58867209027526,1.0,462.0,0.7,-58.2347232215392,-2.3539488687360617,-59.9354317450833,1.7,3.3,471.0,-43.69585318739679,-1.2,3.3,460.0,-32.77189319609457,-2.7,3.3,469.0,-4.658632083081692,-2.340149414418036,-20.756152512532,Green
IITK,2026-01-19 04:00:00,-63.49250900233647,-1.4,443.0,0.7,-58.83387691925478,-4.658632083081692,-60.58867209027526,1.0,0.7,462.0,-59.9354317450833,1.7,3.3,471.0,-43.69585318739679,-1.2,3.3,460.0,-6.2178093210645855,-5.649629512782255,-11.240743797295991,Green
IITK,2026-01-19 05:00:00,-66.47986123874387,0.5,433.0,0.7,-60.26205191767928,-6.2178093210645855,-63.49250900233647,-1.4,0.7,443.0,-60.58867209027526,1.0,0.7,462.0,-59.9354317450833,1.7,3.3,471.0,-2.340149414418036,-8.793364913833173,-17.50601651598643,Green
IITK,2026-01-19 06:00:00,-64.3807399607239,0.3,430.0,0.3,-62.04059054630586,-2.340149414418036,-66.47986123874387,0.5,0.7,433.0,-63.49250900233647,-1.4,0.7,443.0,-60.58867209027526,1.0,0.7,462.0,-5.649629512782255,-20.756152512532,0.2639436088647642,Green
IITK,2026-01-19 07:00:00,-69.58625399431244,2.4,430.0,0.3,-63.93662448153019,-5.649629512782255,-64.3807399607239,0.3,0.3,430.0,-66.47986123874387,0.5,0.7,433.0,-63.49250900233647,-1.4,0.7,443.0,-8.793364913833173,-11.240743797295991,21.738196198109662,Green
IITK,2026-01-19 08:00:00,-74.22366551356706,1.4,423.0,0.3,-65.43030059973388,-8.793364913833173,-69.58625399431244,2.4,0.3,430.0,-64.3807399607239,0.3,0.3,430.0,-66.47986123874387,0.5,0.7,433.0,-20.756152512532,-17.50601651598643,18.684249917265007,Yellow
IITK,2026-01-19 09:00:00,-88.78921012906015,-0.0,418.0,1.0,-68.03305761652815,-20.756152512532,-74.22366551356706,1.4,0.3,423.0,-69.58625399431244,2.4,0.3,430.0,-64.3807399607239,0.3,0.3,430.0,-11.240743797295991,0.2639436088647642,24.893114360552893,Green
IITK,2026-01-19 10:00:00,-83.14570355123574,-0.6,415.0,1.0,-71.90495975393975,-11.240743797295991,-88.78921012906015,-0.0,1.0,418.0,-74.22366551356706,1.4,0.3,423.0,-69.58625399431244,2.4,0.3,430.0,-17.50601651598643,21.738196198109662,7.349971264223292,Green
IITK,2026-01-19 11:00:00,-96.19070104838784,-0.7,430.0,1.0,-78.6846845324014,-17.50601651598643,-83.14570355123574,-0.6,1.0,415.0,-88.78921012906015,-0.0,1.0,418.0,-74.22366551356706,1.4,0.3,423.0,0.2639436088647642,18.684249917265007,19.65501564155103,Green
IITK,2026-01-19 12:00:00,-82.61781633350621,1.1,429.0,1.3,-82.88175994237098,0.2639436088647642,-96.19070104838784,-0.7,1.0,430.0,-83.14570355123574,-0.6,1.0,415.0,-88.78921012906015,-0.0,1.0,418.0,21.738196198109662,24.893114360552893,12.716964563484488,Yellow
IITK,2026-01-19 13:00:00,-61.143563744261314,0.2,426.0,1.3,-82.88175994237098,21.738196198109662,-82.61781633350621,1.1,1.3,429.0,-96.19070104838784,-0.7,1.0,430.0,-83.14570355123574,-0.6,1.0,415.0,18.684249917265007,7.349971264223292,3.628176395263708,Yellow
IITK,2026-01-19 14:00:00,-64.19751002510597,-1.9,421.0,1.3,-82.88175994237098,18.684249917265007,-61.143563744261314,0.2,1.3,426.0,-82.61781633350621,1.1,1.3,429.0,-96.19070104838784,-0.7,1.0,430.0,24.893114360552893,19.65501564155103,3.684286076935109,Yellow
IITK,2026-01-19 15:00:00,-48.514548818753205,-2.7,423.0,3.0,-73.4076631793061,24.893114360552893,-64.19751002510597,-1.9,1.3,421.0,-61.143563744261314,0.2,1.3,426.0,-82.61781633350621,1.1,1.3,429.0,7.349971264223292,12.716964563484488,3.857451616767335,Green
IITK,2026-01-19 16:00:00,-55.32056562046035,-1.7,419.0,3.0,-62.67053688468364,7.349971264223292,-48.514548818753205,-2.7,3.0,423.0,-64.19751002510597,-1.9,1.3,421.0,-61.143563744261314,0.2,1.3,426.0,19.65501564155103,3.628176395263708,0.0941596290402628,Yellow
IITK,2026-01-19 17:00:00,-38.5770490408098,-3.8,431.0,3.0,-58.23206468236083,19.65501564155103,-55.32056562046035,-1.7,3.0,419.0,-48.514548818753205,-2.7,3.0,423.0,-64.19751002510597,-1.9,1.3,421.0,12.716964563484488,3.684286076935109,0.7449756719128331,Green
IITK,2026-01-19 18:00:00,-39.20059265612229,-1.0,441.0,8.3,-51.91755721960678,12.716964563484488,-38.5770490408098,-3.8,3.0,431.0,-55.32056562046035,-1.7,3.0,419.0,-48.514548818753205,-2.7,3.0,423.0,3.628176395263708,3.857451616767335,0.0125895680103198,Green
IITK,2026-01-19 19:00:00,-41.25819602822578,-5.4,739.0,8.3,-44.88637242348949,3.628176395263708,-39.20059265612229,-1.0,8.3,441.0,-38.5770490408098,-3.8,3.0,431.0,-55.32056562046035,-1.7,3.0,419.0,3.684286076935109,0.0941596290402628,-18.51537056308991,Green
IITK,2026-01-19 20:00:00,-36.54510826523892,-5.7,1108.0,8.3,-40.22939434217403,3.684286076935109,-41.25819602822578,-5.4,8.3,739.0,-39.20059265612229,-1.0,8.3,441.0,-38.5770490408098,-3.8,3.0,431.0,3.857451616767335,0.7449756719128331,-44.96059970090724,Green
IITK,2026-01-19 21:00:00,-35.031369231698704,-21.8,1121.0,8.7,-38.88882084846604,3.857451616767335,-36.54510826523892,-5.7,8.3,1108.0,-41.25819602822578,-5.4,8.3,739.0,-39.20059265612229,-1.0,8.3,441.0,0.0941596290402628,0.0125895680103198,-55.90426443244132,Green
IITK,2026-01-19 22:00:00,-38.38872978272927,58.3,1084.0,8.7,-38.482889411769534,0.0941596290402628,-35.031369231698704,-21.8,8.7,1121.0,-36.54510826523892,-5.7,8.3,1108.0,-41.25819602822578,-5.4,8.3,739.0,0.7449756719128331,-18.51537056308991,-36.47875166363828,Green
IITK,2026-01-19 23:00:00,-36.89877843890361,58.9,1074.0,8.7,-37.643754110816445,0.7449756719128331,-38.38872978272927,58.3,8.7,1084.0,-35.031369231698704,-21.8,8.7,1121.0,-36.54510826523892,-5.7,8.3,1108.0,0.0125895680103198,-44.96059970090724,-26.74774790367853,Green
IITK,2026-01-20 00:00:00,-36.87359930288297,52.7,1054.0,6.7,-36.88618887089329,0.0125895680103198,-36.89877843890361,58.9,8.7,1074.0,-38.38872978272927,58.3,8.7,1084.0,-35.031369231698704,-21.8,8.7,1121.0,-18.51537056308991,-55.90426443244132,-22.998443497030195,Yellow
IITK,2026-01-20 01:00:00,-55.4015594339832,36.9,1034.0,6.7,-36.88618887089329,-18.51537056308991,-36.87359930288297,52.7,6.7,1054.0,-36.89877843890361,58.9,8.7,1074.0,-38.38872978272927,58.3,8.7,1084.0,-44.96059970090724,-36.47875166363828,-20.46557750011098,Red
IITK,2026-01-20 02:00:00,-82.60435381172368,22.4,964.0,6.7,-37.643754110816445,-44.96059970090724,-55.4015594339832,36.9,6.7,1034.0,-36.87359930288297,52.7,6.7,1054.0,-36.89877843890361,58.9,8.7,1074.0,-55.90426443244132,-26.74774790367853,-29.813479993398172,Red
IITK,2026-01-20 03:00:00,-102.79940904079756,10.1,923.0,5.7,-46.89514460835623,-55.90426443244132,-82.60435381172368,22.4,6.7,964.0,-55.4015594339832,36.9,6.7,1034.0,-36.87359930288297,52.7,6.7,1054.0,-36.47875166363828,-22.998443497030195,-43.41402799333133,Red
IITK,2026-01-20 04:00:00,-105.48170828649172,1.1,917.0,5.7,-69.00295662285345,-36.47875166363828,-102.79940904079756,10.1,5.7,923.0,-82.60435381172368,22.4,6.7,964.0,-55.4015594339832,36.9,6.7,1034.0,-26.74774790367853,-20.46557750011098,-26.59505019680924,Red
IITK,2026-01-20 05:00:00,-119.44962932993916,-3.5,909.0,5.7,-92.70188142626064,-26.74774790367853,-105.48170828649172,1.1,5.7,917.0,-102.79940904079756,10.1,5.7,923.0,-82.60435381172368,22.4,6.7,964.0,-22.998443497030195,-29.813479993398172,-13.305107690802146,Yellow
IITK,2026-01-20 06:00:00,-127.13900216067483,-18.0,959.0,7.3,-104.14055866364464,-22.998443497030195,-119.44962932993916,-3.5,5.7,909.0,-105.48170828649172,1.1,5.7,917.0,-102.79940904079756,10.1,5.7,923.0,-20.46557750011098,-43.41402799333133,15.67825651216009,Yellow
IITK,2026-01-20 07:00:00,-132.93124630832642,-19.3,969.0,7.3,-112.46566880821544,-20.46557750011098,-127.13900216067483,-18.0,7.3,959.0,-119.44962932993916,-3.5,5.7,909.0,-105.48170828649172,1.1,5.7,917.0,-29.813479993398172,-26.59505019680924,52.97673626556947,Red
IITK,2026-01-20 08:00:00,-153.10779573870516,-18.1,954.0,7.3,-123.294315745307,-29.813479993398172,-132.93124630832642,-19.3,7.3,969.0,-127.13900216067483,-18.0,7.3,959.0,-119.44962932993916,-3.5,5.7,909.0,-43.41402799333133,-13.305107690802146,61.50305308092861,Red
IITK,2026-01-20 09:00:00,-173.44915222783197,-16.3,951.0,7.7,-130.03512423450064,-43.41402799333133,-153.10779573870516,-18.1,7.3,954.0,-132.93124630832642,-19.3,7.3,969.0,-127.13900216067483,-18.0,7.3,959.0,-26.59505019680924,15.67825651216009,46.29653690811704,Yellow
IITK,2026-01-20 10:00:00,-169.61457122032502,-14.5,951.0,7.7,-143.01952102351578,-26.59505019680924,-173.44915222783197,-16.3,7.7,951.0,-153.10779573870516,-18.1,7.3,954.0,-132.93124630832642,-19.3,7.3,969.0,-13.305107690802146,52.97673626556947,14.595284197410107,Green
IITK,2026-01-20 11:00:00,-174.66629117031724,-8.6,948.0,7.7,-161.3611834795151,-13.305107690802146,-169.61457122032502,-14.5,7.7,951.0,-173.44915222783197,-16.3,7.7,951.0,-153.10779573870516,-18.1,7.3,954.0,15.67825651216009,61.50305308092861,12.606087311104574,Green
IITK,2026-01-20 12:00:00,-145.682926967355,-3.8,951.0,7.3,-161.3611834795151,15.67825651216009,-174.66629117031724,-8.6,7.7,948.0,-169.61457122032502,-14.5,7.7,951.0,-173.44915222783197,-16.3,7.7,951.0,52.97673626556947,46.29653690811704,11.959365256739048,Red
IITK,2026-01-20 13:00:00,-108.38444721394562,-8.2,924.0,7.3,-161.3611834795151,52.97673626556947,-145.682926967355,-3.8,7.3,951.0,-174.66629117031724,-8.6,7.7,948.0,-169.61457122032502,-14.5,7.7,951.0,61.50305308092861,14.595284197410107,8.43566450515739,Red
IITK,2026-01-20 14:00:00,-96.14569601291142,-9.4,906.0,7.3,-157.64874909384002,61.50305308092861,-108.38444721394562,-8.2,7.3,924.0,-145.682926967355,-3.8,7.3,951.0,-174.66629117031724,-8.6,7.7,948.0,46.29653690811704,12.606087311104574,10.558360875354635,Red
IITK,2026-01-20 15:00:00,-80.73715018253328,-7.9,882.0,7.3,-127.03368709065032,46.29653690811704,-96.14569601291142,-9.4,7.3,906.0,-108.38444721394562,-8.2,7.3,924.0,-145.682926967355,-3.8,7.3,951.0,14.595284197410107,11.959365256739048,8.722673559054243,Green
IITK,2026-01-20 16:00:00,-87.66978741601841,-5.1,867.0,7.3,-102.26507161342852,14.595284197410107,-80.73715018253328,-7.9,7.3,882.0,-96.14569601291142,-9.4,7.3,906.0,-108.38444721394562,-8.2,7.3,924.0,12.606087311104574,8.43566450515739,7.730342984514152,Green
IITK,2026-01-20 17:00:00,-79.30165440336035,-4.3,862.0,7.3,-91.90774171446492,12.606087311104574,-87.66978741601841,-5.1,7.3,867.0,-80.73715018253328,-7.9,7.3,882.0,-96.14569601291142,-9.4,7.3,906.0,11.959365256739048,10.558360875354635,4.460869414317827,Green
IITK,2026-01-20 18:00:00,-72.24410354253679,-13.4,850.0,7.3,-84.20346879927584,11.959365256739048,-79.30165440336035,-4.3,7.3,862.0,-87.66978741601841,-5.1,7.3,867.0,-80.73715018253328,-7.9,7.3,882.0,8.43566450515739,8.722673559054243,1.025692562505462,Green
